CUPS;Fecha;Hora;Consumo_KWh;Metodo_obtencion
ESXXXXXXXXXXXXXXXXXXXX;23/06/2023;24;0.274;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;1;0.029;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;2;0.387;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;3;0.17;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;4;0.14;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;5;0.454;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;6;0.079;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;7;0.498;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;8;0.211;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;9;0.177;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;10;0.269;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;11;0.249;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;12;0.223;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;13;0.479;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;14;0.357;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;15;0.175;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;16;0.255;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;17;0.417;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;18;0.065;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;19;0.269;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;20;0.386;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;21;0.393;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;22;0.22;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;23;0.131;R
ESXXXXXXXXXXXXXXXXXXXX;24/06/2023;24;0.194;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;1;0.183;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;2;0.348;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;3;0.091;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;4;0.248;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;5;0.414;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;6;0.211;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;7;0.328;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;8;0.123;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;9;0.363;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;10;0.26;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;11;0.213;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;12;0.379;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;13;0.209;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;14;0.488;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;15;0.348;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;16;0.085;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;17;0.312;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;18;0.493;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;19;0.349;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;20;0.099;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;21;0.351;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;22;0.439;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;23;0.5;R
ESXXXXXXXXXXXXXXXXXXXX;25/06/2023;24;0.33;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;1;0.488;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;2;0.287;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;3;0.223;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;4;0.398;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;5;0.212;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;6;0.183;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;7;0.108;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;8;0.336;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;9;0.359;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;10;0.283;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;11;0.145;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;12;0.054;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;13;0.433;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;14;0.102;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;15;0.116;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;16;0.092;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;17;0.03;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;18;0.44;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;19;0.406;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;20;0.179;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;21;0.032;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;22;0.275;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;23;0.105;R
ESXXXXXXXXXXXXXXXXXXXX;26/06/2023;24;0.124;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;1;0.092;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;2;0.375;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;3;0.472;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;4;0.485;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;5;0.45;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;6;0.335;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;7;0.483;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;8;0.252;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;9;0.394;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;10;0.462;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;11;0.377;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;12;0.336;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;13;0.071;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;14;0.038;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;15;0.195;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;16;0.082;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;17;0.104;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;18;0.072;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;19;0.027;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;20;0.081;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;21;0.053;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;22;0.095;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;23;0.031;R
ESXXXXXXXXXXXXXXXXXXXX;27/06/2023;24;0.215;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;1;0.288;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;2;0.218;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;3;0.409;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;4;0.446;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;5;0.473;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;6;0.156;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;7;0.473;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;8;0.43;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;9;0.235;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;10;0.447;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;11;0.021;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;12;0.345;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;13;0.346;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;14;0.218;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;15;0.405;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;16;0.222;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;17;0.481;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;18;0.052;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;19;0.059;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;20;0.368;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;21;0.336;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;22;0.345;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;23;0.261;R
ESXXXXXXXXXXXXXXXXXXXX;28/06/2023;24;0.085;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;1;0.459;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;2;0.056;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;3;0.256;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;4;0.344;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;5;0.022;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;6;0.222;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;7;0.476;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;8;0.463;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;9;0.259;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;10;0.021;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;11;0.127;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;12;0.387;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;13;0.206;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;14;0.311;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;15;0.034;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;16;0.493;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;17;0.339;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;18;0.429;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;19;0.477;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;20;0.232;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;21;0.119;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;22;0.271;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;23;0.369;R
ESXXXXXXXXXXXXXXXXXXXX;29/06/2023;24;0.338;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;1;0.255;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;2;0.242;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;3;0.077;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;4;0.452;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;5;0.476;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;6;0.168;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;7;0.229;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;8;0.182;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;9;0.38;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;10;0.396;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;11;0.391;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;12;0.125;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;13;0.237;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;14;0.278;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;15;0.497;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;16;0.478;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;17;0.086;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;18;0.206;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;19;0.302;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;20;0.313;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;21;0.17;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;22;0.194;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;23;0.483;R
ESXXXXXXXXXXXXXXXXXXXX;30/06/2023;24;0.361;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;1;0.165;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;2;0.096;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;3;0.143;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;4;0.384;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;5;0.045;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;6;0.465;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;7;0.227;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;8;0.08;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;9;0.497;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;10;0.487;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;11;0.212;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;12;0.223;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;13;0.083;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;14;0.163;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;15;0.029;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;16;0.052;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;17;0.081;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;18;0.162;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;19;0.481;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;20;0.134;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;21;0.495;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;22;0.492;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;23;0.46;R
ESXXXXXXXXXXXXXXXXXXXX;01/07/2023;24;0.236;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;1;0.454;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;2;0.321;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;3;0.497;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;4;0.313;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;5;0.205;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;6;0.39;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;7;0.469;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;8;0.067;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;9;0.094;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;10;0.432;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;11;0.2;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;12;0.182;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;13;0.136;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;14;0.466;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;15;0.268;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;16;0.13;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;17;0.309;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;18;0.396;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;19;0.17;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;20;0.402;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;21;0.433;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;22;0.164;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;23;0.169;R
ESXXXXXXXXXXXXXXXXXXXX;02/07/2023;24;0.262;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;1;0.255;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;2;0.35;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;3;0.302;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;4;0.496;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;5;0.083;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;6;0.45;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;7;0.043;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;8;0.028;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;9;0.278;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;10;0.457;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;11;0.041;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;12;0.294;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;13;0.352;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;14;0.033;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;15;0.091;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;16;0.375;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;17;0.042;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;18;0.281;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;19;0.429;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;20;0.026;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;21;0.092;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;22;0.436;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;23;0.16;R
ESXXXXXXXXXXXXXXXXXXXX;03/07/2023;24;0.343;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;1;0.467;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;2;0.476;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;3;0.329;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;4;0.384;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;5;0.054;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;6;0.211;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;7;0.431;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;8;0.277;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;9;0.291;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;10;0.483;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;11;0.166;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;12;0.492;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;13;0.339;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;14;0.146;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;15;0.253;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;16;0.04;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;17;0.298;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;18;0.367;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;19;0.262;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;20;0.068;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;21;0.146;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;22;0.308;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;23;0.224;R
ESXXXXXXXXXXXXXXXXXXXX;04/07/2023;24;0.032;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;1;0.066;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;2;0.025;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;3;0.479;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;4;0.152;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;5;0.491;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;6;0.244;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;7;0.323;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;8;0.073;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;9;0.058;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;10;0.125;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;11;0.333;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;12;0.096;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;13;0.218;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;14;0.119;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;15;0.332;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;16;0.177;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;17;0.157;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;18;0.495;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;19;0.034;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;20;0.101;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;21;0.333;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;22;0.466;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;23;0.025;R
ESXXXXXXXXXXXXXXXXXXXX;05/07/2023;24;0.217;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;1;0.476;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;2;0.336;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;3;0.041;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;4;0.478;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;5;0.348;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;6;0.283;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;7;0.212;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;8;0.326;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;9;0.119;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;10;0.159;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;11;0.367;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;12;0.448;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;13;0.489;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;14;0.397;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;15;0.14;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;16;0.2;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;17;0.404;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;18;0.087;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;19;0.397;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;20;0.445;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;21;0.241;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;22;0.038;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;23;0.258;R
ESXXXXXXXXXXXXXXXXXXXX;06/07/2023;24;0.115;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;1;0.207;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;2;0.068;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;3;0.057;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;4;0.398;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;5;0.102;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;6;0.373;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;7;0.097;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;8;0.366;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;9;0.254;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;10;0.339;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;11;0.168;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;12;0.301;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;13;0.208;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;14;0.483;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;15;0.174;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;16;0.292;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;17;0.207;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;18;0.321;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;19;0.371;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;20;0.452;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;21;0.175;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;22;0.302;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;23;0.388;R
ESXXXXXXXXXXXXXXXXXXXX;07/07/2023;24;0.302;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;1;0.111;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;2;0.074;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;3;0.471;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;4;0.19;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;5;0.49;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;6;0.332;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;7;0.145;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;8;0.47;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;9;0.167;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;10;0.249;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;11;0.334;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;12;0.489;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;13;0.382;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;14;0.437;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;15;0.106;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;16;0.435;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;17;0.118;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;18;0.292;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;19;0.454;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;20;0.257;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;21;0.365;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;22;0.26;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;23;0.074;R
ESXXXXXXXXXXXXXXXXXXXX;08/07/2023;24;0.315;R
ESXXXXXXXXXXXXXXXXXXXX;09/07/2023;1;0.325;R
ESXXXXXXXXXXXXXXXXXXXX;09/07/2023;2;0.071;R
ESXXXXXXXXXXXXXXXXXXXX;09/07/2023;3;0.354;R
ESXXXXXXXXXXXXXXXXXXXX;09/07/2023;4;0.089;R
ESXXXXXXXXXXXXXXXXXXXX;09/07/2023;5;0.427;R
ESXXXXXXXXXXXXXXXXXXXX;09/07/2023;6;0.43;R
